                 СТАТИСТИКА ПО БИЛЕТАМ

Игра:       FONBET Кубок России. Урал - Рубин
Объект:     Екатеринбург внутренний периметр
Дата матча: 12.03.2025 18:00:00 +05:00
Дата формирования отчета: 13.03.2025 10:32:15 +05:00


Вошло зрителей внешн:                     0
Вышло зрителей внешн:                     0
Вошло зрителей внутр:                     0
Вышло зрителей внутр:                     0


1. КОЛИЧЕСТВО БИЛЕТОВ

EKTP.T12/T12               ВСЕГО                                     644       12.3%         70        9.8%
EKTP.T12/T12              EKTP.T12.TD1/Точка доступа 1                44        0.8%         11       20.0%
EKTP.T12/T12              EKTP.T12.TD2/Точка доступа 2                96        1.8%         13       11.9%
EKTP.T12/T12              EKTP.T12.TD3/Точка доступа 3               299        5.7%         17        5.4%
EKTP.T12/T12              EKTP.T12.TD4/Точка доступа 4               205        3.9%         29       12.4%
EKTP.T13/T13               ВСЕГО                                      99        1.9%         32       24.4%
EKTP.T13/T13              EKTP.T13.TD1/Точка доступа 1                 0        0.0%          2      100.0%
EKTP.T13/T13              EKTP.T13.TD2/Точка доступа 2                 5        0.1%          2       28.6%
EKTP.T13/T13              EKTP.T13.TD3/Точка доступа 3                64        1.2%         14       17.9%
EKTP.T13/T13              EKTP.T13.TD4/Точка доступа 4                30        0.6%         14       31.8%
EKTP.T16/T16               ВСЕГО                                     138        2.6%         37       21.1%
EKTP.T16/T16              EKTP.T16.TD2/Точка доступа 2                55        1.1%         25       31.3%
EKTP.T16/T16              EKTP.T16.TD3/Точка доступа 3                83        1.6%         12       12.6%
EKTP.T17/T17               ВСЕГО                                     928       17.8%         97        9.5%
EKTP.T17/T17              EKTP.T17.TD1/Точка доступа 1               356        6.8%         36        9.2%
EKTP.T17/T17              EKTP.T17.TD2/Точка доступа 2               353        6.8%         47       11.8%
EKTP.T17/T17              EKTP.T17.TD3/Точка доступа 3               128        2.5%          5        3.8%
EKTP.T17/T17              EKTP.T17.TD4/Точка доступа 4                91        1.7%          9        9.0%
EKTP.T23/T23               ВСЕГО                                     564       10.8%         77       12.0%
EKTP.T23/T23              EKTP.T23.TD1/Точка доступа 1               103        2.0%         13       11.2%
EKTP.T23/T23              EKTP.T23.TD2/Точка доступа 2                 3        0.1%          4       57.1%
EKTP.T23/T23              EKTP.T23.TD3/Точка доступа 3                10        0.2%          4       28.6%
EKTP.T23/T23              EKTP.T23.TD4/Точка доступа 4                35        0.7%          8       18.6%
EKTP.T23/T23              EKTP.T23.TD5/Точка доступа 5                63        1.2%          6        8.7%
EKTP.T23/T23              EKTP.T23.TD6/Точка доступа 6                89        1.7%          9        9.2%
EKTP.T23/T23              EKTP.T23.TD7/Точка доступа 7                62        1.2%         14       18.4%
EKTP.T23/T23              EKTP.T23.TD8/Точка доступа 8               199        3.8%         19        8.7%
EKTP.T24/T24               ВСЕГО                                      52        1.0%         32       38.1%
EKTP.T24/T24              EKTP.T24.TD1/Точка доступа 1                21        0.4%         16       43.2%
EKTP.T24/T24              EKTP.T24.TD2/Точка доступа 2                31        0.6%         16       34.0%
EKTP.T25/T25               ВСЕГО                                     108        2.1%         39       26.5%
EKTP.T25/T25              EKTP.T25.TD1/Точка доступа 1                49        0.9%         18       26.9%
EKTP.T25/T25              EKTP.T25.TD2/Точка доступа 2                59        1.1%         21       26.3%
EKTP.T26/T26               ВСЕГО                                     152        2.9%         27       15.1%
EKTP.T26/T26              EKTP.T26.TD1/Точка доступа 1                79        1.5%         16       16.8%
EKTP.T26/T26              EKTP.T26.TD2/Точка доступа 2                73        1.4%         11       13.1%
EKTP.T28/T28               ВСЕГО                                     135        2.6%         33       19.6%
EKTP.T28/T28              EKTP.T28.TD1/Точка доступа 1                28        0.5%          6       17.6%
